channel,target,headline,sentiment_gemini,sentiment_vader,sentiment_textblob
FOX,Biden,Biden admin warns states of possible attacks on water systems from foreign hackers,0.0,-0.5106,-0.0625
FOX,Biden,Biden skips trip to a Black church upsetting local community leaders,0.0,-0.4767,-0.08333333333333333
FOX,Biden,Biden upsets local community leaders after skipping trip to a Black church in Michigan,0.0,-0.3612,-0.08333333333333333
FOX,Biden,The top five moments from the fiery House hearing into Biden family's 'influence peddling',-0.4,-0.1531,0.5
FOX,Biden,JESSE WATTERS: Everyone knows Biden is corrupt,0.0,0.0,-0.5
FOX,Biden,Senate Dems could block Biden's judicial nominee over ‘concerning’ ties,0.0,-0.4404,0.0
FOX,Biden,Hunter's ex-associate expected to spill alleged secrets of Biden biz dealings,0.0,0.0,-0.1
FOX,Biden,AOC clashes with ex-Hunter Biden biz associate during heated exchange,0.0,0.0,0.0
FOX,Biden,Biden upsets local community leaders after skipping trip to a Black church in Michigan: 'Missed opportunity',0.0,-0.2263,-0.08333333333333333
FOX,Biden,"Hunter Biden's ex-associate accuses president's son, brother of serious crime",0.0,-0.7351,-0.3333333333333333
FOX,Biden,"Joe Biden Posts NCAA Tournament Brackets, Immediately Gets Roasted",-0.5,0.0,0.0
FOX,Biden,"Rural district Republicans slam Biden budget over ‘tax hikes’ on farms, businesses",-0.5,-0.3818,0.0
FOX,Biden,"Ex-Hunter Biden associate singles out Dem who refused to look at evidence, scurried out of hearing",0.0,-0.296,0.0
FOX,Biden,The top five moments from House hearing into Biden family's 'influence peddling',0.0,0.2023,0.5
FOX,Biden,Schumer taught Democrats and Biden a powerful lesson,0.0,0.4215,0.3
FOX,Biden,"Biden finalizes crackdown on gas cars, forcing more than half of new car sales to be electric by 2030",-0.68,0.0,0.15656565656565657
FOX,Biden,SEAN HANNITY: Biden's son continues to get paid for what he has no experience in,-0.5,-0.296,0.0
FOX,Biden,"Father of fallen Marine is a 'hero' for shouting at Biden, says fellow Gold Star dad",0.2,-0.3612,0.0
FOX,Biden,The dirty truth about Biden's electric future,-1.0,-0.1531,-0.3
FOX,Biden,AOC takes heat on social media after clash with former Hunter Biden biz associate,-0.6,0.0,0.016666666666666666
FOX,Biden,WATCH LIVE: Abbott says TX will still make arrests at border while Biden challenge proceeds,0.0,0.1613,0.13636363636363635
FOX,Biden,WATCH LIVE: Hunter Biden's ex-associates testify at House hearing on business dealings,0.0,0.0,0.13636363636363635
FOX,Biden,America poised to witness what could be major blow in exposing alleged Biden family 'scam' to get 'rich',-0.1,-0.0258,0.1125
FOX,Biden,DHS’ failure to file paperwork has led to 200K immigration court cases tossed under President Biden: TRAC,-0.5,-0.5106,-0.3166666666666667
FOX,Biden,"Biden finalizes crackdown on gas cars, forcing more than 50% of car sales to be electric",-0.663,0.0,0.5
FOX,Biden,GOP state attorneys push back on Biden's proposed diversity rules for apprenticeship programs,-0.25,0.0,0.0
FOX,Biden,Local fishermen sound alarm over Biden's 'incredibly irresponsible' wind farm plan,-0.8,-0.6801,0.43333333333333335
FOX,Biden,"Texas can keep arresting illegal migrants while Biden challenge proceeds, Abbott says",0.0,-0.5106,-0.5
FOX,Biden,WATCH LIVE: House prepares for hearing on Biden family’s alleged ‘influence peddling’,-1.0,0.0,0.018181818181818174
FOX,Biden,"House Republicans may invite Netanyahu to address Congress amid rift with Biden, Democrats",0.0,0.1531,0.0
FOX,Biden,Arizona Hispanic voters not buying Biden-Harris' re-election pitch,-0.5,0.0,0.0
FOX,Biden,AOC under fire after heated clash with Hunter Biden's former business associate,-0.5,-0.34,0.0
FOX,Biden,"Biden censorship case has historic implications for free speech, state AG says",0.15,0.5106,0.2
FOX,Biden,The dirty truth Americans must know about Biden's electric vehicle agenda,-0.37,-0.1531,-0.6
FOX,Biden,Ireland's prime minister makes stunning announcement days after meeting with Biden,0.35,0.3818,0.5
FOX,Biden,GOP lawmaker fires off intense round of questions on Biden's involvement in son's biz deals,0.0,0.0772,0.0
FOX,Biden,How to square the circle in Biden's tale of two economies,0.138,0.0,0.0
FOX,Biden,GOP lawmaker casts doubt on whether Republicans will impeach Biden,-0.3,-0.3612,0.0
FOX,Biden,Biden wanders from campaign event after he sees baby in the crowd that he 'couldn't resist',-0.5,0.0,0.0
FOX,Biden,Fishermen rip Biden plans for 'incredibly irresponsible' wind farms in Gulf of Maine,-1.0,-0.4927,0.9
FOX,Biden,Hispanic voters deliver blow to 'Latinos con Biden-Harris' campaign: 'They're pandering to us',-0.3,0.0,0.0
FOX,Biden,GOP lawmaker rips Biden's DOJ after massive delay in addressing controversial policy,-0.8,-0.4767,0.275
FOX,Biden,Biden admin hired group who called for abolition of sex offense registry,-1.0,-0.25,0.0
FOX,Biden,"Biden finalizes crackdown on gas cars, forcing more than half of new car sales to be electric",-0.5302,0.0,0.15656565656565657
FOX,Biden,"House Republicans accuse Biden of tax hikes on farmers, businesses in budget proposal",-0.2,-0.2023,0.0
FOX,Biden,GOP senator rips Biden's 'gun-grabbing' DOJ for taking nearly 2 years to answer for controversial policy,-0.75,-0.2023,0.325
FOX,Biden,"Father of fallen Marine is a 'hero' for shouting 'Remember Abbey Gate' at Biden, says fellow Gold Star dad",1.0,-0.3612,0.0
FOX,Biden,The top five moments from the House hearing into Biden family's 'influence peddling',0.0,0.2023,0.5
FOX,Biden,House panel weighs repeal of Biden's independent contractor rule,0.0,0.0,0.0
FOX,Biden,Social media lashes out at AOC following clash with ex-Hunter Biden biz associate,-0.1,0.0,0.016666666666666666
FOX,Biden,WATCH LIVE: Will Cain talks to Pete Hegseth about Biden family's legal troubles,0.0,-0.3612,0.16818181818181818
FOX,Biden,Chuck Schumer taught Democrats and Biden a powerful lesson,0.625,0.4215,0.3
FOX,Biden,Biden\xa0looks\xa0for\xa0bogeymen\xa0to\xa0distract\xa0from\xa0Obama's\xa0opioid\xa0failures,-0.75,0.0,0.0
FOX,Trump,"Bernie Moreno touts historically 'powerful' Trump endorsement after Ohio primary win, previews Day 1 agenda",0.0,0.7184,0.5
FOX,Trump,Judge rules whether Trump can appeal order that saved Fani Willis from disqualification,0.0,0.4215,0.0
FOX,Trump,"AOC ripped after Bobulinski clash, remark about Trump's son triggers outrage and more top headlines",-0.5,-0.2975,0.5
FOX,Trump,AOC says Trump is ‘willing to sell the country for a dollar’,-0.2,0.0,0.25
FOX,Trump,"Trump has message for Pence, other Republicans who refuse to endorse him",0.0,0.0258,-0.125
FOX,Trump,Former TV exec faces backlash after calling Barron Trump 'fair game' on 18th birthday,0.0,0.3182,0.09999999999999998
FOX,Trump,"Trump rakes in more than $20 million in February, eclipses January haul",0.4,0.0,0.5
FOX,Trump,Varney: Trump seized control of GOP after Bernie Moreno's 'big' Ohio win,0.0,0.5859,0.4
FOX,Trump,Former TV executive ignites firestorm after he suggests Barron Trump 'fair game',0.0,0.3182,0.09999999999999998
FOX,Trump,"Trump's endorsements hailed as 'most powerful...in modern political history' after victories in OH, IL, CA",0.0,0.2263,0.2333333333333333
FOX,Trump,Trump's $454M bond for civil trial case not appealing to insurers,-0.2,0.0,-0.25
FOX,Trump,Exclusive: Bernie Moreno touts historically 'powerful' Trump endorsement after Ohio primary win,0.456,0.7579,0.5
FOX,Trump,Billionaire gives Dem rep 'math' lesson after he accuses Trump of lying about net worth,0.0,-0.5994,0.15
FOX,Trump,Legal experts disagree on Trump’s chances in defamation suit,0.0,-0.0772,0.2
FOX,Trump,Donald Trump's $454M bond for civil trial case not appealing to insurers,-0.3,0.0,-0.25
FOX,Trump,Former Trump lawyer Michael Cohen avoids facing sanctions in key new ruling,0.0,-0.1779,0.04545454545454545
FOX,Trump,NY AG asks court to ignore Trump claim that posting $464M bond is difficult,0.0,-0.6124,-0.5
FOX,Trump,HUGH HEWITT: Will Trump be afforded due process like the rest of us?,0.0,0.3612,-0.125
FOX,Trump,Trump having trouble securing massive $454M appeal bond in New York civil case,0.0,-0.1027,-0.02121212121212122
FOX,Trump,NY AG asks court to ignore Trump claim that posting $464M bond is 'practical impossibility',0.0,-0.3612,0.0
FOX,Trump,Ex-NBC exec sparks backlash for saying 18-year-old Barron Trump is now 'fair game',-0.7,0.3182,0.14999999999999997
FOX,Trump,Rep. Lieu accuses Trump of lying about not being able to pay $464M judgment; Mark Cuban says he's wrong,0.0,-0.8519,0.0
FOX,Trump,Trump's defamation lawsuit against ABC News draws wide range of reaction from experts,0.0,-0.2263,-0.1
FOX,Trump,Morning Glory: Due process for you but not for Trump?,0.0,0.3071,-0.125
FOX,Trump,"Secret Service Aware Of Keith Olbermann's Trump Assassination Tweet, Won't Say If He's Being Investigated",0.0,-0.5994,-0.07500000000000001
FOX,Trump,Trump suggests he would support abortion ban at around 15 weeks of pregnancy,0.0,-0.2263,0.0
FOX,Trump,"Melania joins Trump in Florida, tells reporters to 'stay tuned' for campaign future",0.0,0.0,0.0
FOX,Trump,NY AG asks court to ignore Trump claim posting $464M bond is 'practical impossibility',0.0,-0.3612,0.0
FOX,Trump,AOC says Trump ‘willing to sell the country' as lawmakers react to potential property seizures,0.0,0.0,0.06666666666666667
NBC,Biden,Biden cancels nearly $6 billion in student debt for 78K public service workers,0.0,-0.5267,0.05
NBC,Biden,"Lev Parnas, ex-Giuliani associate, testified allegations against Bidens are false and 'spread by the Kremlin'",0.0,0.0,-0.4000000000000001
NBC,Biden,Fireworks at House hearing in Biden impeachment inquiry,0.0,0.0,0.0
NBC,Biden,Biden aims to win Wisconsin and Michigan by leaning heavily on more popular women,0.0,0.7841,0.6333333333333333
NBC,Biden,"Lev Parnas, ex-Giuliani associate, testifies allegations against Bidens are false and 'spread by the Kremlin'",0.0,0.0,-0.4000000000000001
NBC,Biden,Biden to tout government investing $8.5B in Intel's computer chip plants in four states,0.0,-0.128,0.0
NBC,Biden,Kennedy family set to step up its efforts to help Biden's campaign,0.0,0.4019,0.0
NBC,Biden,"United Steelworkers union endorses Biden, giving him more labor support in presidential race",0.0,0.8617,0.5
NBC,Biden,Biden to tout government investing $8.5B in Intel’s computer chip plants in four states,0.0,-0.128,0.0
NBC,Trump,"Trump's coalition boosted Bernie Moreno in the Ohio GOP Senate race, NBC News exit polls show",0.0,0.3612,0.0
NBC,Trump,"'Trying to nail Jell-O to a wall': On hot-button issues, Trump avoids straight answers",-0.1,0.0516,0.2
NBC,Trump,Longtime Trump employee: Mar-a-Lago culture would have led many to commit crimes,-0.2,0.296,0.5
NBC,Trump,"Selloffs, seized assets and bankruptcy: Trump options narrow as bond deadline approaches",-0.875,0.1779,-0.2
NBC,Trump,Trump has delayed his Jan. 6 criminal trial. Hundreds of his supporters haven't been so lucky.,-0.3,0.2996,-0.033333333333333354
NBC,Trump,Trump suggests Prince Harry could be deported for past drug use,-0.5,0.0,-0.25
NBC,Trump,Donald Trump has been all over the map on Social Security and Medicare,0.0,0.34,0.03333333333333333
NBC,Trump,Trump eyes Sen. Marco Rubio as a potential VP pick,0.0,0.0,0.0
NBC,Trump,"'Trying to nail Jello to a wall': On hot-button issues, Trump avoids straight answers",-0.7,0.0516,0.2
NBC,Trump,Trump signals support for a national 15-week abortion ban,-0.64,-0.2263,0.0
NBC,Trump,Trump is having trouble getting cash for his bond. And he's growing frustrated.,-0.2,-0.6597,-0.44999999999999996
NBC,Trump,Environmental Defense Fund will oppose Trump's candidacy as it aims to spend $20M before election,-0.5,0.128,0.0
NBC,Trump,"From 'highly offensive' to 'he's not wrong,' GOP senators respond to Trump's remarks about Jewish voters",0.175,-0.5095,0.1366666666666667
NBC,Trump,Trump asks for election interference case immunity and Shohei Otani bomb threat: Morning Rundown,-0.5,-0.765,0.0
NBC,Trump,Trump-backed Bernie Moreno wins Ohio's Republican Senate primary,0.0,0.5719,0.35
NBC,Trump,"Leonard Leo, Koch networks pour millions into prep for potential second Trump administration",-0.175,0.0,0.0
NBC,Trump,Donald Trump asks to pause Jan. 6 lawsuits as his criminal case lingers,-0.2,-0.6124,-0.4
NBC,Trump,Trump frustrated as bond deadline nears and key bacteria identified in colon cancer cases: Morning Rundown,-0.2,-0.8316,-0.35
NBC,Trump,"Australia defends its U.S. ambassador, Kevin Rudd, after Trump attack",0.0,-0.4767,0.0
NBC,Trump,Georgia judge gives Trump permission to appeal order keeping DA Fani Willis on election interference case,0.0,0.0,0.0
NBC,Trump,Trump asks Supreme Court for 'absolute immunity' in election interference case,0.0,0.5574,0.2
NBC,Trump,"This state senator eviscerated Trump's voter fraud claims. Now, he's back on the Trump train.",-0.5,-0.5859,0.0
