channel,target,headline,sentiment_gemini,sentiment_vader,sentiment_textblob
FOX,Biden,Biden DOJ sides with Native American tribe in court filing ripping Canadian pipeline as trespassing,0.3,0.0,0.0
FOX,Biden,Liberal 'View' host bluntly tells co-host she has to vote for Biden,0.1,0.0,0.0
FOX,Biden,"Kim Jong Un promises 'death blow' to potential enemies, ignores Biden's request",-0.4,-0.765,0.0
FOX,Biden,Catholic voters respond after 'devout' Biden once again sides against Church,-0.677,0.0,0.0
FOX,Biden,"SEAN HANNITY: President Biden didn't go anywhere without his trusty, giant cheat sheets",-1.0,-0.6836,0.0
FOX,Biden,Voters respond after 'devout' Biden once again sides against the Church,0.0,0.0,0.0
FOX,Biden,WATCH LIVE: State Department holds briefing as Biden meets with key allies over China threat,0.0,-0.5267,0.06818181818181818
FOX,Biden,Biden's bogus college claim is just latest in decades-long pattern of embellishment,-1.0,0.0,0.5
FOX,Biden,'The View' hosts  bluntly tell co-host she has to vote for Biden,0.0,0.0,0.0
FOX,Biden,Gun groups slam Biden administration over new ATF rule,-0.6,-0.6124,0.13636363636363635
FOX,Biden,Sticker shock at the pump as gas prices up over 50% since Biden took office,-0.8,-0.3818,0.0
FOX,Biden,President Biden announces new student loan forgiveness plans that could benefit 23 million Americans,0.7,0.6249,0.13636363636363635
FOX,Biden,Biden is dangerously unready for a virus spreading globally. Here are 4 things to change,-0.75,-0.4588,-0.3
FOX,Biden,Biden considers Australia's plea to drop prosecution of Wikileaks founder Julian Assange,0.0,-0.6486,0.0
FOX,Biden,Biden's bogus college claim is just the latest in decades-long pattern of embellishment,0.0,0.0,0.5
FOX,Biden,The Biden administration’s biased electric vehicle agenda,0.0,-0.2732,0.0
FOX,Biden,"Liberal NYT columnist touts Biden economy, saying 'I'm OK'",0.5,0.4278,0.5
FOX,Trump,Harris gives prediction of ‘what a second Trump term looks like’ during campaign stop,0.0,-0.296,0.0
FOX,Trump,Economists weigh pros and cons of Trump plan for 60% tariff on China,0.0,0.0,0.0
FOX,Trump,Social media erupts after Trump's name used in LA Times' OJ Simpson obituary,0.0,0.0,0.03333333333333333
FOX,Trump,"Trump visits Atlanta Chick-fil-A, buys customers chicken and shakes",0.0,0.0,-0.6
FOX,Trump,"Deck stacked against Trump in 'politically driven' hush money case, expert says",0.0,0.0,0.0
FOX,Trump,Bragg’s absurd case against Trump finally gets its undeserved day in court,0.0,0.0,-0.26666666666666666
FOX,Trump,"Latino voters favor Trump on key issues including economy, immigration, poll finds",0.0,0.4019,0.0
FOX,Trump,Trump's name 'incorrectly' used in LA Times' OJ Simpson obituary,0.0,0.0,0.0
FOX,Trump,Trump demands 'no more funding' after NPR scandal: 'Not one dollar!',0.0,-0.6588,-0.3125
FOX,Trump,Trump raises millions in ritzy Atlanta neighborhood that wants to secede over violent crime,-0.314,-0.8126,-0.30000000000000004
FOX,Trump,Harris to give prediction of ‘what a second Trump term looks like’ during Arizona campaign stop,0.0,-0.296,0.0
FOX,Trump,JD Vance has never spoken to Trump about VP possibilities despite rumors,0.0,0.0,0.0
FOX,Trump,Donald Trump Calls For Defunding Of NPR As Whistleblower Discloses Liberal Bias,0.0,-0.1027,0.0
NBC,Biden,Inside Biden’s star-studded state dinner for Japan’s prime minster,0.0,0.0,0.0
NBC,Biden,RFK Jr. campaign fires staffer who said defeating Biden was her 'No. 1 priority',0.0,-0.3818,0.0
NBC,Biden,"Biden announces more than $7B in student debt relief for 277,000 borrowers",0.0,0.1531,0.5
NBC,Biden,Republicans say a late convention could keep Biden off some ballots. It hasn't mattered before.,0.0,0.0,-0.3
NBC,Biden,Biden administration seeks to close the 'gun show loophole' to buy firearms,0.0,-0.34,0.0
NBC,Biden,"U.S., Japan and South Korea hold drills in disputed sea as Biden hosts leaders of Japan and Philippines",0.0,-0.34,0.0
NBC,Biden,Fumio Kishida cracks jokes and invokes 'Star Trek' as he and Biden toast U.S.-Japan alliance at state dinner,0.0,0.25,0.0
NBC,Biden,Biden campaign launches Arizona ad blitz on heels of abortion ruling,0.0,0.0,0.0
NBC,Trump,Ex-Ford Foundation member calls Liz Cheney 'only person on this planet' worthy of award after snub he says was over Trump,0.0,0.5574,0.16666666666666666
NBC,Trump,Ex-Trump CFO Allen Weisselberg sentenced to 5 months for perjury in Trump civil fraud trial,0.0,-0.7783,0.0
NBC,Trump,Ex-Ford foundation member calls Liz Cheney 'only person on this planet' worthy of top award after snub he says was over Trump,0.0,0.6597,0.27777777777777773
NBC,Trump,Ex-Ford foundation member defends Liz Cheney after top award snub he says was over Trump,0.0,0.3612,0.5
NBC,Trump,New York appeals judge rejects Trump's third legal challenge to delay hush money criminal trial,0.0,-0.7964,-0.015909090909090914
NBC,Trump,Trump's hush money trial begins Monday. Here's what to expect.,0.0,0.0,0.0
NBC,Trump,Trump says Arizona abortion ruling went too far,0.0,0.0,0.1
NBC,Trump,"Trump Media director accused of 'hacking' files in attempted corporate 'coup', lawsuit alleges",0.0,-0.4767,0.0
NBC,Trump,Trump's conflicting abortion stances are coming back to haunt him — and his party,0.0,-0.4019,0.0
