channel,target,headline,sentiment_gemini,sentiment_vader,sentiment_textblob
FOX,Biden,Rubio accuses Biden of leaking Netanyahu call to the press to 'appease' far-left,-0.5,-0.34,0.0
FOX,Biden,LARRY KUDLOW: Biden's 'don't' is just failed US deterrence,0.0,0.4023,-0.5
FOX,Biden,Morning Glory: Biden's red line is erased,0.0,0.5423,0.0
FOX,Biden,Biden under fire as accusations fly over leaked Netanyahu call: 'Game they are playing',-0.6,-0.6369,0.2
FOX,Biden,Biden’s war on ‘junk fees’ misses the real problem,-0.2,-0.8176,0.2
FOX,Biden,SEAN HANNITY: Biden is 'willing and able' to throw Israel under the bus,-1.0,0.0,0.375
FOX,Biden,White House official confronted on international blunders under Biden: 'Got your hands full',-0.5,-0.2023,0.11666666666666665
FOX,Biden,Biden admin launches partnership with 50 countries to stifle future pandemics,0.471,0.0,0.0
FOX,Biden,Michael Moore warns Biden he'll lose like Hillary did in 2016 over support for Israel,-0.4,0.2732,0.0
FOX,Biden,LAURA INGRAHAM: America under Biden is 'ashamed and shaky',-0.3,-0.6124,-0.3333333333333333
FOX,Biden,SEAN HANNITY: Biden is ‘openly hostile’ to Israel,-1.0,0.0,0.0
FOX,Biden,Biden must stop inflation denial and quit doing dumb things,-0.6,-0.6705,-0.375
FOX,Biden,The massive tax increases coming your way if Biden wins again,-1.0,0.5719,0.15
FOX,Biden,Biden's comment about niece's China role could haunt re-election campaign,-0.5,-0.4019,0.0
FOX,Biden,Biden to sit with Middle East leader after America's enemy launches onslaught of Israel,-0.6,-0.5423,0.0
FOX,Biden,Bidens report their adjusted gross income in 2023 — and how much they paid in taxes,0.0,-0.4767,0.1
FOX,Biden,Biden’s dovish posture toward Iran emboldened Tehran in its attack on Israel: experts,-0.3,-0.4767,0.0
FOX,Biden,Democrats Remain TikTok Warriors As The Real World Suffers Thanks To Biden's Weakness | Tomi Lahren,-0.75,-0.4588,-0.06666666666666665
FOX,Biden,Biden accused of leaking Netanyahu call to appease anti-Israel agitators,-0.3,-0.4939,0.0
FOX,Biden,"Black voters reportedly souring on Biden, consider 3rd-party candidates",-0.4,0.0,-0.16666666666666666
FOX,Biden,The Biden administration’s biased electric vehicle agenda,-0.6,-0.2732,0.0
FOX,Biden,Biden silent after being pressed about Iranian strike against Israel: 'What now?',-0.8,-0.128,0.0
FOX,Trump,"Nine questions about the Trump trial, answered",0.0,0.0,0.0
FOX,Trump,WATCH LIVE: Will Cain and Jonathan Turley break down the Trump trial,0.438462,0.0,-0.009595959595959616
FOX,Trump,Dozens of potential jurors in Trump trial released after admitting they couldn’t be fair,-0.65,0.3182,0.35
FOX,Trump,Trump speaks out after first day of hush money trial and jury selection,0.0,0.0,0.25
FOX,Trump,LIVE UPDATES: What is the timeline of the hush money charges against Trump?,0.0,-0.2732,0.13636363636363635
FOX,Trump,"Trump should risk arrest and attend son's graduation, Piers Morgan says, force Dems into 'political suicide'",0.25,-0.8402,-0.025
FOX,Trump,Five most dramatic moments from day one of Trump's historic trial,0.441347,0.0,0.022222222222222237
FOX,Trump,Trump could pay thousands over potential gag order fines,-0.1,-0.4215,0.0
FOX,Trump,Potential Trump hush money trial jurors being asked 42 questions,0.0,0.0,0.0
FOX,Trump,Five key questions on how start of Trump's first criminal trial will impact presidential campaign,0.0,-0.5267,-0.05000000000000001
FOX,Trump,Trump's loan proposal for Ukraine aid may be common ground for foreign aid package,0.0,0.0,-0.2125
FOX,Trump,Trump Media stock plummets after company files to issue millions more shares,-0.5,0.3597,0.5
FOX,Trump,LIVE UPDATES: Who are the potential jurors in Trump’s hush money trial?,0.0,0.0,0.06818181818181818
FOX,Trump,Trump trial set to resume as dozens of potential jurors ousted for pointed admission,-0.25,0.0,0.0
FOX,Trump,JESSE WATTERS: Trump isn't even allowed to attend his son's graduation,-1.0,0.0,0.0
FOX,Trump,Trump bashes 'hating judge' as former president arrives to court for day 2 of hush money trial,-0.5,-0.5106,0.0
FOX,Trump,"Prosecutors push to fine Trump $3,000 for gag order violations in hush money trial",-0.6,-0.6124,0.4166666666666667
FOX,Trump,JESSE WATTERS: Trump isn't even allowed to attend his son Barron's high school graduation,-0.2,0.0,0.16
FOX,Trump,Speaker Johnson says Trump is '100% with' him as GOP infighting continues: 'We'll get this job done',0.25,0.0,0.0
FOX,Trump,Trump’s last GOP rival lands new gig after failed 2024 presidential bid,-1.0,-0.5106,-0.12121212121212122
FOX,Trump,Could you be a juror in Trump's New York hush money trial? See the 42 questions prosecutors are asking,0.1,0.0,0.13636363636363635
FOX,Trump,Trump trial: Jury selection to resume after possible jurors excused for saying they could not be impartial,0.0,0.0,0.0
FOX,Trump,Trump trial set to resume as dozens of potential jurors ousted for pointed admission right out of the gate,0.0,0.0,0.14285714285714285
FOX,Trump,"Trump should risk arrest to attend son's graduation, Piers Morgan says",0.0,-0.5423,-0.05
FOX,Trump,Bill Maher rips CNN’s nonstop ‘negative’ coverage of former President Trump,-0.4,0.0,-0.15
FOX,Trump,Billionaire reveals how much he's paying in taxes this year after criticizing Trump tax cuts,0.2,-0.5719,0.2
FOX,Trump,Bill Maher unloads to Katie Couric about CNN bashing Trump nonstop,-0.6,0.0,0.0
FOX,Trump,What to know about Trump's alleged ‘catch and kill’ scheme in New York trial,0.0,0.0,0.018181818181818174
FOX,Trump,Trump blasts judge for not letting him attend presidential immunity case before SCOTUS,-1.0,0.0,0.0
FOX,Trump,Where are they now? Trump's former opponents lining up new jobs after failed 2024 presidential bids,0.0,-0.5106,-0.12121212121212122
FOX,Trump,Trump hush money trial is a 'Frankenstein case' that's been 'zapped' into life: Turley,-0.2262,0.0,0.0
FOX,Trump,Trump's former opponents lining up new jobs after failed 2024 presidential bids,0.0,-0.5106,-0.12121212121212122
FOX,Trump,Trump's proposal for Ukraine aid just might bring GOP and Democrats together,0.3333333333333333,0.0,0.0
FOX,Trump,96 potential jurors in Trump hush money trial sworn in for questioning,0.0,-0.1027,0.0
FOX,Trump,Stuart Varney: Trump's hush money trial is a 'show' put on by Democrats,0.0,0.0,0.0
FOX,Trump,People Want Clay Travis Arrested For Calling For Trump-Hush Money Nullification,0.0,-0.4215,0.0
FOX,Trump,Supreme Court to debate 'sleeper' case that could affect Trump federal prosecution,0.0,0.1027,0.0
FOX,Trump,"ABC, NBC, CBS Fail To Tell Viewers Trump Prosecutors Are ‘Democrats’ 90% Of Time",0.0,-0.5423,-0.5
FOX,Trump,Possible jurors in Trump hush money trial excused after making admission and more top headlines,0.0,0.2716,0.3333333333333333
NBC,Biden,Biden officials worry that a 'frenetic' Israeli response to Iran's attack could trigger a wider war,-0.4,-0.872,0.0
NBC,Biden,"Biden and his wife report $620,000 income on 2023 tax returns",0.0,0.0,0.0
NBC,Biden,"Biden and his wife report $620,000 income in 2023 tax returns",0.0,0.0,0.0
NBC,Trump,Trump trial live updates: Jury selection continues in former president's hush money case,0.0,0.0,0.06818181818181818
NBC,Trump,Trump is facing 34 counts of felony falsification of business records,0.0,-0.5423,0.0
NBC,Trump,Historic Trump trial begins in New York. Here’s what to know from Day 1.,0.0,0.0,0.06818181818181818
NBC,Trump,"All the players in Trump's trial: Judge Juan Merchan, Michael Cohen, Stormy Daniels and more",0.0,0.0,0.5
NBC,Trump,Potential jurors set to begin selection process in Trump's criminal trial,0.0,-0.5267,-0.2
NBC,Trump,Trump's New York hush money trial continues after sleepy start to jury selection,0.0,0.0,0.13636363636363635
NBC,Trump,Trump's N.Y. hush money trial begins. Here's what you missed the first day.,0.0,-0.296,0.25
NBC,Trump,Speaker Johnson's team briefed conservative influencers on his election bill before Trump meeting,0.0,0.0,0.0
NBC,Trump,"New York v. Donald Trump, day 1: From the Politics Desk",0.0,0.0,0.13636363636363635
NBC,Trump,"Trump, before walking into court, says trial 'is an assault on America'",0.0,-0.5859,0.0
NBC,Trump,Trump Media shares plunge after company files to issue additional DJT stock,0.0,0.296,0.0
NBC,Trump,"Judge in Trump’s trial allows prosecutors to discuss 'Access Hollywood' tape, affair allegations and tabloids",0.0,0.0,0.0
NBC,Trump,Tim Scott focuses on his pitch to Black voters amid Trump VP speculation,0.0,0.0,-0.16666666666666666
NBC,Trump,Updates: Potential jurors set to begin selection process in Trump's criminal trial,0.0,-0.5267,-0.2
NBC,Trump,Trump on trial tests his political wherewithal — and American resolve,0.0,0.3818,0.0
NBC,Trump,Trump's trial: A 'freak show' on the outside and solemn on the inside,0.0,-0.4939,0.0
NBC,Trump,Trump's N.Y. hush money trial begins with jury selection,0.0,0.0,0.0
NBC,Trump,Trump calls hush money trial a ‘scam’ at end of first day,0.0,0.0,0.25
NBC,Trump,Trump trial begins with haggling over Access Hollywood tape and National Enquirer stories,0.0,0.0,0.0
NBC,Trump,"Judge in Trump’s hush money trial allows prosecutors to discuss 'Access Hollywood' tape, affair allegations and tabloid stories",0.0,0.0,0.0
NBC,Trump,Trump’s New York hush money trial continues after sleepy start to jury selection,0.0,0.0,0.13636363636363635
NBC,Trump,Live updates: Judge warns Trump about risk of arrest if he skips his own trial,0.0,-0.5994,0.22878787878787876
NBC,Trump,Trump's historic New York hush money trial begins today with jury selection,0.0,0.0,0.06818181818181818
NBC,Trump,Supreme Court tackles Jan. 6 obstruction charge with Trump case looming,0.0,0.4767,0.0
NBC,Trump,Trump trial live updates: Jury selection continues in Day 2 of former president's hush money case,0.0,0.0,0.06818181818181818
NBC,Trump,Trump's historic trial has begun in New York. Here’s what to know from Day 1.,0.0,0.0,0.06818181818181818
NBC,Trump,"Supreme Court weighs Jan. 6 rioter's obstruction challenge, which could affect Trump's case",0.0,0.5994,0.0
NBC,Trump,"Here's how Trump's first day in court unfolded, according to our politics bloggers",0.0,0.0,0.25
NBC,Trump,Donald Trump faces first criminal trial and Israel weighs response to Iran attack: Morning Rundown,0.0,-0.7579,-0.07500000000000001
NBC,Trump,Live updates: Potential jurors set to begin selection process in Trump's criminal trial,0.0,-0.5267,-0.08787878787878789
NBC,Trump,Jury selection begins in Trump's N.Y. criminal trial,0.0,-0.5267,-0.4
NBC,Trump,Trump decries trial as jury questioning gets under way in hush money case,-0.2,-0.1027,0.0
NBC,Trump,Speaker Mike Johnson's team briefed conservative influencers on his election bill before Trump meeting,0.0,0.0,0.0
NBC,Trump,"New York v. Donald Trump, Day 1: From the Politics Desk",0.0,0.0,0.13636363636363635
NBC,Trump,Trump attacks Michael Cohen days before hush money trial is set to begin,-0.62,-0.4404,0.0
