channel,target,headline,sentiment_gemini,sentiment_vader,sentiment_textblob
FOX,Biden,"Critics charge Biden with abandoning Israel, hostages amid growing tensions with Jewish state",-0.65,-0.7003,0.0
FOX,Biden,"Third parties are like 'cockroaches in the kitchen,' former Clinton adviser says: 'Foul it up' for Biden",-0.7,0.6369,0.0
FOX,Biden,Should Biden pay Mexican president's $20B immigration demand? Americans weigh in,0.1129,-0.2263,0.0
FOX,Biden,What pawn shops know about the economy that Biden doesn’t,-0.8566458692932128,0.0,0.0
FOX,Biden,Should Biden pay the Mexican president's $20 billion demand or get tougher on immigration? Americans weigh in,0.25,-0.0516,0.0
FOX,Biden,Whale of a lawsuit threatens to swallow up Biden green energy agenda,-0.68267,-0.34,-0.2
FOX,Biden,"Dems in a panic over RFK Jr.'s WH run, scramble to save Biden re-election bid: phone call",-0.632,-0.0258,0.0
FOX,Biden,"Biden adviser's home targeted with manure, prompting bomb-squad call",-0.6,0.0,0.0
FOX,Biden,Biden claims he commuted 'many times' by train or car on vehicle-only bridge,0.0,0.0,0.5
FOX,Trump,"Trump backs new endeavor, endorses selling Bibles with country musician",0.0,0.296,0.13636363636363635
FOX,Trump,"Trump endorses, sells Bibles with country musician: 'We must make America pray again'",0.3,0.5719,0.0
FOX,Trump,First ever Bibles endorsed by Trump go up for sale: 'We must make America pray again',0.0,0.5106,0.25
FOX,Trump,New York judge imposes gag order on Trump in Bragg hush money case,0.0,-0.4215,0.13636363636363635
FOX,Trump,Why MSNBC doesn’t want Ronna McDaniel–or Donald Trump–on its airwaves,-0.2,0.0772,0.0
FOX,Trump,LAURA INGRAHAM: They're trying to put Trump behind bars and or bankrupt him before the election,-0.9,-0.5574,-0.4
FOX,Trump,Trump Media shares surge in market debut,0.6,0.296,0.0
FOX,Trump,Trump bond break could foreshadow favorable treatment by appeals court,0.5,0.4767,0.0
FOX,Trump,HOWARD KURTZ: How the media downplayed Trump’s major victory,-0.5,0.0,0.0625
FOX,Trump,Celebrities read Trump indictments on MSNBC: 'Channeling Jack Smith',0.0,0.0,0.0
FOX,Trump,Trump tells Israel to 'finish up' Gaza offensive because nation is 'losing a lot of support',-0.3,-0.4404,0.0
FOX,Trump,Donald Trump is selling $60 'God Bless the USA' Bibles ahead of Easter,0.0,0.5994,0.0
FOX,Trump,LARRY KUDLOW: Trump stands tall today,0.6,0.0,0.0
FOX,Trump,Legal experts break down why Trump's whopping fee could be against the law,-0.1509,0.128,0.022222222222222213
FOX,Trump,How the media downplayed Trump’s major victory on the massive bond but played up his New York trial date,-1.0,0.4767,0.06628787878787878
FOX,Trump,SEAN HANNITY: Trump scored a ‘major’ legal victory out of New York,0.75,0.128,0.13295454545454546
FOX,Trump,Trump lawyer taunts Letitia James after appeals court slashes NYC bond payment,-0.2,-0.2023,0.0
FOX,Trump,NY courts thrashed over Trump cases: 'Guilty of running for president',-0.6,-0.4215,-0.5
FOX,Trump,'The View' co-host admits judge slashing Trump's bond was 'very appropriate',-0.9,0.0258,0.65
FOX,Trump,"Letitia James had to 'eat every single tweet' after appeals court slashed Trump's bond, says Alina Habba",-0.2,-0.2263,-0.07142857142857142
NBC,Biden,Biden reacts to pro-Palestinian protesters: 'They have a point',0.2,-0.2263,0.0
NBC,Biden,Biden says Baltimore bridge rebuild should be paid for by the federal government after collapse,-0.4,-0.4939,0.0
NBC,Biden,China to challenge Biden’s electric vehicle plans at the WTO,0.0,0.0772,0.0
NBC,Biden,Biden says he wants federal government to pay for rebuilding of Baltimore bridge after cargo ship crash,0.0,-0.4767,0.2
NBC,Trump,Trump is selling $60 Bibles with ‘God Bless the U.S.A.’ singer Lee Greenwood,0.0,0.4215,0.0
NBC,Trump,Lara Trump on 2020 election: 'That’s in the past',0.0,0.0,-0.25
NBC,Trump,6 presumed dead in Baltimore bridge collapse and Lara Trump interview: Morning Rundown,0.0,-0.8176,-0.2
NBC,Trump,Trump says he might spend his money on his presidential campaign,0.0,0.0,0.0
NBC,Trump,Trump's media stock will start trading Tuesday. Here's what to know.,0.0,0.0,0.0
NBC,Trump,What you missed: 5 key moments from Trump's Monday in court for hush money case,0.0,-0.296,0.0
NBC,Trump,Takeaways from Trump's roller-coaster day in court: From the Politics Desk,0.0,0.0,0.0
NBC,Trump,Trump social media stock surges in first day of trading,0.0,0.0,0.14166666666666666
NBC,Trump,Judge in hush money case hits Trump with partial gag order,0.0,-0.34,-0.1
